Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Ethnicity,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
65e0eb467ac72fe43276fcbb,5d692cf290cade0018695dfb,APPROVED,Not Applicable,2024-02-29T20:38:38.211000Z,2024-02-29T20:52:35.679000Z,2024-03-01T09:15:27.747000Z,2024-02-29T20:52:36.208102Z,838.0,CBCT4R5Q,1631,English,White/Caucasian,65,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65e0ebfea880476b312ee95a,646cfc663c6a71e2ab992704,APPROVED,Not Applicable,2024-02-29T20:43:11.949000Z,2024-02-29T20:51:40.623000Z,2024-03-01T09:15:23.756000Z,2024-02-29T20:51:41.259918Z,509.0,CBCT4R5Q,1272,English,Black/African American,66,Male,Black,Nigeria,United States,Nigeria,English,DATA_EXPIRED,DATA_EXPIRED
65e0ebffe49c5395e38453c0,5e8f569436e20a234f89a6f4,APPROVED,Not Applicable,2024-02-29T20:41:42.995000Z,2024-02-29T20:50:17.707000Z,2024-03-01T09:15:25.052000Z,2024-02-29T20:50:18.258085Z,515.0,CBCT4R5Q,1514,English,White/Caucasian,67,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65e0eeee06b278635a89c42d,5b90696e50f7ce00016007aa,APPROVED,Not Applicable,2024-02-29T20:54:23.727000Z,2024-02-29T21:02:17.611000Z,2024-03-01T09:15:22.582000Z,2024-02-29T21:02:18.160168Z,474.0,CBCT4R5Q,1242,English,White/Caucasian,71,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65e0eef363f2f1e714e07e3f,5ecf9b46617a9b3dd56b3fe3,APPROVED,Not Applicable,2024-02-29T20:54:24.896000Z,2024-02-29T21:01:35.342000Z,2024-03-01T09:15:21.353000Z,2024-02-29T21:01:36.059481Z,431.0,CBCT4R5Q,1726,English,White/Caucasian,78,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
65e0ef191cce069a73551507,59bb9e3a178f1b0001828b12,APPROVED,Not Applicable,2024-02-29T20:54:53.428000Z,2024-02-29T21:08:26.410000Z,2024-03-01T09:15:19.564000Z,2024-02-29T21:08:26.957066Z,813.0,CBCT4R5Q,2504,English,White/Caucasian,80,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65e0efb0873675f5079a4ef2,56d84c584a9be1000a535f9c,APPROVED,Not Applicable,2024-02-29T20:57:24.972000Z,2024-02-29T21:09:28.899000Z,2024-03-01T09:15:16.825000Z,2024-02-29T21:09:29.468643Z,724.0,CBCT4R5Q,2920,English,White/Caucasian,67,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65e0efd2e550f18ce753c3a9,583730c8b647c40001043cbf,APPROVED,Not Applicable,2024-02-29T20:57:54.215000Z,2024-02-29T21:04:48.428000Z,2024-03-01T09:15:12.430000Z,2024-02-29T21:04:49.127780Z,415.0,CBCT4R5Q,1681,"English, Portuguese",White/Caucasian,69,Male,White,United Kingdom,United Kingdom,Ireland,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65e0efe87bf267ed00e40bd8,5e480e306f7753000b908cb2,APPROVED,Not Applicable,2024-02-29T20:58:16.392000Z,2024-02-29T21:07:53.182000Z,2024-03-01T09:15:09.526000Z,2024-02-29T21:07:53.734690Z,577.0,CBCT4R5Q,2063,English,White/Caucasian,68,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
65e0efe9e81a418c076ab7af,64457bc906c125cebd4bf66b,APPROVED,Not Applicable,2024-02-29T20:58:22.634000Z,2024-02-29T21:05:57.930000Z,2024-03-01T09:15:07.841000Z,2024-02-29T21:05:58.739567Z,456.0,CBCT4R5Q,608,English,White/Caucasian,74,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
