Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Ethnicity,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
65d4ebf489ad492006e2fd56,612491032686399345bdaee2,APPROVED,Not Applicable,2024-02-20T18:14:12.510000Z,2024-02-20T18:21:26.015000Z,2024-02-22T17:09:43.265000Z,2024-02-20T18:21:26.727224Z,434.0,CBCT4R5Q,100,"English, German, Polish, Spanish",White/Caucasian,24,Female,White,Poland,Poland,Poland,Polish,Yes,Full-Time
65d4ebfc90a13966a895db3a,6005d5402fe8808af5800512,APPROVED,Not Applicable,2024-02-20T18:14:25.697000Z,2024-02-20T18:17:41.715000Z,2024-02-22T17:09:41.446000Z,2024-02-20T18:17:42.309465Z,197.0,CBCT4R5Q,106,English,White/Caucasian,22,Female,White,Canada,Canada,Canada,English,No,Full-Time
65d4f47b89ad492006e2ffd7,603dccb9ca68cfcc9924e86c,APPROVED,Not Applicable,2024-02-20T18:55:15.029000Z,2024-02-20T19:04:29.957000Z,2024-02-22T17:09:19.690000Z,2024-02-20T19:04:30.511509Z,555.0,CBCT4R5Q,196,"English, Greek, Spanish",White/Caucasian,24,Female,White,Greece,Greece,Greece,Greek,DATA_EXPIRED,DATA_EXPIRED
65d4f4a64e2577ce15f15f98,6131e8440a4cc21f5f839e08,APPROVED,Not Applicable,2024-02-20T18:51:25.045000Z,2024-02-20T18:54:30.260000Z,2024-02-22T17:09:34.322000Z,2024-02-20T18:54:31.454805Z,186.0,CBCT4R5Q,221,English,African,25,Female,Black,South Africa,South Africa,South Africa,English,Yes,Part-Time
65d4f4f21a78f893b95a7ed4,5e81efd1fdc8d601701db62b,APPROVED,Not Applicable,2024-02-20T18:52:43.093000Z,2024-02-20T18:58:13.667000Z,2024-02-22T17:09:27.890000Z,2024-02-20T18:58:14.263717Z,331.0,CBCT4R5Q,220,"Afrikaans, English",White/Caucasian,22,Female,White,South Africa,South Africa,South Africa,Afrikaans,No,Full-Time
65d4f50d679f41b50db137dd,60fb21e65840a0466aa574d3,APPROVED,Not Applicable,2024-02-20T18:53:07.625000Z,2024-02-20T19:04:34.405000Z,2024-02-22T17:09:24.306000Z,2024-02-20T19:04:34.965060Z,687.0,CBCT4R5Q,300,English,African,22,Female,Black,South Africa,South Africa,South Africa,English,Yes,Other
65d4f51170fa78c53b002651,60f86b54594fc9aead4b0399,APPROVED,Not Applicable,2024-02-20T18:53:24.823000Z,2024-02-20T19:44:24.753000Z,2024-02-22T17:09:21.598000Z,2024-02-20T19:44:25.741281Z,3060.0,CBCT4R5Q,173,English,African,25,Female,Black,South Africa,South Africa,South Africa,Afrikaans,Yes,DATA_EXPIRED
65d4fcb558f7902ce1453809,61445c984906c1189b057dea,APPROVED,Not Applicable,2024-02-20T19:25:41.019000Z,2024-02-20T19:33:07.017000Z,2024-02-22T17:09:18.060000Z,2024-02-20T19:33:07.579732Z,446.0,CBCT4R5Q,388,"English, Spanish",Latino/Hispanic,25,Female,White,Spain,Spain,Spain,Spanish,No,Part-Time
65d4fcb9ee86a29ea23e3b36,60ff33f645fba5a4806c317b,APPROVED,Not Applicable,2024-02-20T19:26:03.194000Z,2024-02-20T19:31:49.387000Z,2024-02-22T17:09:08.204000Z,2024-02-20T19:31:49.894004Z,347.0,CBCT4R5Q,181,English,White/Caucasian,21,Female,White,Canada,Canada,Canada,English,Yes,Part-Time
65d4fcba902ae88da18928ae,60394fe628b8f044fa78fd2f,APPROVED,Not Applicable,2024-02-20T19:25:49.604000Z,2024-02-20T19:33:14.992000Z,2024-02-22T17:09:15.970000Z,2024-02-20T19:33:15.990871Z,446.0,CBCT4R5Q,496,"Polish, English",White/Caucasian,23,Female,White,Poland,Poland,Poland,Polish,Yes,Part-Time
65d4fcc4510f38650aa53154,5f5bd225fc41a5384dce2d87,APPROVED,Not Applicable,2024-02-20T19:26:58.915000Z,2024-02-20T19:43:14.924000Z,2024-02-22T17:09:04.360000Z,2024-02-20T19:43:15.505282Z,977.0,CBCT4R5Q,305,"Afrikaans, English",African,24,Female,Black,South Africa,South Africa,South Africa,English,Yes,Due to start a new job within the next month
65d4fcc54ab00fc42490bf0e,5f1f459122764312bfbe265e,APPROVED,Not Applicable,2024-02-20T19:25:57.162000Z,2024-02-20T19:31:32.247000Z,2024-02-22T17:09:10.536000Z,2024-02-20T19:31:32.904924Z,336.0,CBCT4R5Q,823,"English, Italian, Turkish",White/Caucasian,23,Female,White,Italy,Italy,Italy,Italian,Yes,Other
65d5c315794e617217d45519,5fba3df58d95c874a476e0d7,APPROVED,Not Applicable,2024-02-21T09:32:05.626000Z,2024-02-21T09:41:04.433000Z,2024-02-22T17:10:32.241000Z,2024-02-21T09:41:04.830172Z,539.0,CBCT4R5Q,331,"Polish, English",White/Caucasian,23,Male,Other,Poland,Poland,Poland,Polish,Yes,Unemployed (and job seeking)
65d5c31b2f5dc289188d168d,60e843f0bf01b40223cb118f,APPROVED,Not Applicable,2024-02-21T09:32:30.202000Z,2024-02-21T09:46:17.998000Z,2024-02-22T17:10:34.256000Z,2024-02-21T09:46:18.768392Z,828.0,CBCT4R5Q,256,English,African,25,Male,Black,South Africa,South Africa,South Africa,English,No,Unemployed (and job seeking)
