Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Ethnicity,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
65647c5d896a5cb785b5961c,616ea13883866ca0c836c13c,APPROVED,2023-11-27T11:24:13.082000Z,2023-11-27T11:55:38.107000Z,2023-11-27T12:49:41.436000Z,2023-11-27T11:55:38.803185Z,1886.0,CBCT4R5Q,307,"English, Afrikaans",African,21,Male,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
65647c7014ab2689267ecfef,6124a4ba3df07e768bd9c90b,APPROVED,2023-11-27T11:24:43.667000Z,2023-11-27T11:35:23.886000Z,2023-11-27T12:49:44.357000Z,2023-11-27T11:35:24.484554Z,641.0,CBCT4R5Q,407,English,Black/African American,21,Male,Black,South Africa,South Africa,South Africa,English,Yes,Other
65647c8071ad76b118248632,6114c64e70ce0ea9140a2296,APPROVED,2023-11-27T11:24:48.167000Z,2023-11-27T11:33:05.226000Z,2023-11-27T12:49:45.980000Z,2023-11-27T11:33:05.691344Z,498.0,CBCT4R5Q,415,"Polish, English",White/Caucasian,21,Male,White,Poland,Poland,Poland,Polish,DATA_EXPIRED,DATA_EXPIRED
65647c9b1ff483ef00b5a5c3,60e60d5a9de1465241ffd473,APPROVED,2023-11-27T11:25:15.915000Z,2023-11-27T11:32:22.576000Z,2023-11-27T12:49:54.248000Z,2023-11-27T11:32:23.197433Z,427.0,CBCT4R5Q,259,"Portuguese, English, Spanish",White/Caucasian,25,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
65647cc212293dce092ecf5d,5feca7cccbe069e3cf2ad284,APPROVED,2023-11-27T11:25:54.650000Z,2023-11-27T11:30:06.725000Z,2023-11-27T12:50:00.389000Z,2023-11-27T11:30:07.377645Z,253.0,CBCT4R5Q,632,"Italian, German, English",Mixed,25,Male,White,United Kingdom,Italy,Germany,English,No,Due to start a new job within the next month
65647cc99d12ef876ff6ad94,610d44b697564a4e5804f0ae,APPROVED,2023-11-27T11:26:07.558000Z,2023-11-27T11:39:04.497000Z,2023-11-27T12:50:01.891000Z,2023-11-27T11:39:05.033500Z,777.0,CBCT4R5Q,142,"English, Polish",White/Caucasian,23,Male,White,Poland,Poland,Poland,Polish,Yes,Part-Time
65647cd08c74a12d37f6ac4f,60dc54db60a4dca481ba3608,APPROVED,2023-11-27T11:34:46.932000Z,2023-11-27T11:50:05.950000Z,2023-11-27T12:50:09.359000Z,2023-11-27T11:50:06.408251Z,920.0,CBCT4R5Q,106,English,White/Caucasian,23,Male,White,South Africa,South Africa,South Africa,English,No,Part-Time
65647ced1ff483ef00b5a5f2,5d99be023fdbbd00181f6548,APPROVED,2023-11-27T11:26:39.682000Z,2023-11-27T11:34:13.168000Z,2023-11-27T12:50:04.348000Z,2023-11-27T11:34:14.035074Z,454.0,CBCT4R5Q,271,"Italian, English",White/Caucasian,24,Male,White,Italy,Italy,Italy,Italian,Yes,Other
65647bdcb9b592ccbfcf7e58,5f67738a1aadce071e716263,APPROVED,2023-11-27T11:22:04.568000Z,2023-11-27T11:28:45.491000Z,2023-11-27T12:49:26.143000Z,2023-11-27T11:28:46.046254Z,401.0,CBCT4R5Q,323,"Afrikaans, English",White/Caucasian,25,Female,White,South Africa,South Africa,South Africa,Afrikaans,No,Part-Time
65647beeef0ded92b5c3789e,60eb21bd3807b3a1810ea180,APPROVED,2023-11-27T11:22:32.441000Z,2023-11-27T11:31:10.645000Z,2023-11-27T12:49:28.972000Z,2023-11-27T11:31:11.101466Z,519.0,CBCT4R5Q,336,English,African,20,Female,Black,Cote d'Ivoire,South Africa,Cote d'Ivoire,French,Yes,Other
65647bf7b2586ddbfa42c026,5ffb5e843ab4fe1b155eb02d,APPROVED,2023-11-27T11:22:31.203000Z,2023-11-27T11:27:57.707000Z,2023-11-27T12:49:27.401000Z,2023-11-27T11:27:58.225341Z,327.0,CBCT4R5Q,118,"Estonian, English",White/Caucasian,20,Female,White,Estonia,Estonia,Estonia,Estonian,No,Unemployed (and job seeking)
65647c01b97ec813ea36577c,613d20af66c5431995b4cbdc,APPROVED,2023-11-27T11:32:10.688000Z,2023-11-27T12:04:47.816000Z,2023-11-27T12:50:07.136000Z,2023-11-27T12:04:48.838966Z,1958.0,CBCT4R5Q,311,English,African,23,Female,Black,South Africa,South Africa,South Africa,English,No,Unemployed (and job seeking)
65647c35ee4de95fc9e78522,60cd99f1d0df72833ad4346a,APPROVED,2023-11-27T11:23:44.634000Z,2023-11-27T11:37:39.058000Z,2023-11-27T12:49:38.958000Z,2023-11-27T11:37:39.572595Z,835.0,CBCT4R5Q,107,English,African,21,Female,Black,South Africa,South Africa,South Africa,English,Yes,Part-Time
65647c36884cd3527c7f02f7,6151f2b1eb8fa757d78c04bd,APPROVED,2023-11-27T11:23:40.506000Z,2023-11-27T11:47:23.615000Z,2023-11-27T12:49:35.405000Z,2023-11-27T11:47:24.122676Z,1424.0,CBCT4R5Q,128,English,African,25,Female,Black,South Africa,South Africa,South Africa,English,No,Part-Time
65647c38896a5cb785b59610,60fdd62d9d528625b8d667dc,APPROVED,2023-11-27T11:23:36.091000Z,2023-11-27T11:38:33.805000Z,2023-11-27T12:49:33.481000Z,2023-11-27T11:38:34.297256Z,898.0,CBCT4R5Q,265,English,African,25,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
65647c7a15e7e38e14b5a562,60fc06a551733182cbfee788,APPROVED,2023-11-27T11:24:42.685000Z,2023-11-27T11:41:12.281000Z,2023-11-27T12:49:42.685000Z,2023-11-27T11:41:12.782436Z,990.0,CBCT4R5Q,279,English,African,22,Female,Black,South Africa,South Africa,South Africa,English,Yes,Part-Time
65647c8488a178176cad6e5b,60fd125837662fc5b446b2b8,APPROVED,2023-11-27T11:24:56.719000Z,2023-11-27T12:00:16.467000Z,2023-11-27T12:49:47.341000Z,2023-11-27T12:00:16.977106Z,2120.0,CBCT4R5Q,270,"Afrikaans, English",African,23,Female,Mixed,South Africa,South Africa,South Africa,English,No,Full-Time
65647c87c581729b0742c24c,6124c375109ed10432fa2114,APPROVED,2023-11-27T11:25:05.160000Z,2023-11-27T11:33:59.092000Z,2023-11-27T12:49:52.004000Z,2023-11-27T11:33:59.573201Z,534.0,CBCT4R5Q,148,English,White/Caucasian,20,Female,White,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
65647c918aa2cfd55cc37a2e,6095b18d2259069adefeb80a,APPROVED,2023-11-27T11:25:25.688000Z,2023-11-27T11:40:02.265000Z,2023-11-27T12:49:57.602000Z,2023-11-27T11:40:02.925561Z,877.0,CBCT4R5Q,216,English,African,21,Female,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
65647c972b4bce2a686afa47,61556c67865118967c47b94f,APPROVED,2023-11-27T11:25:16.568000Z,2023-11-27T11:31:03.285000Z,2023-11-27T12:49:56.165000Z,2023-11-27T11:31:03.786535Z,347.0,CBCT4R5Q,194,"Estonian, English",White/Caucasian,22,Female,White,Estonia,Estonia,Estonia,Estonian,Yes,Part-Time
65647c9b09f1b5df11f40c0d,6171946a19f6673fb215c0c7,APPROVED,2023-11-27T11:27:28.670000Z,2023-11-27T11:38:50.260000Z,2023-11-27T12:50:05.586000Z,2023-11-27T11:38:50.993652Z,682.0,CBCT4R5Q,268,English,Black/African American,23,Female,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
65647cafb97ec813ea3657ab,5bb8c2a6469a5f0001be66c5,APPROVED,2023-11-27T11:25:39.106000Z,2023-11-27T11:30:36.442000Z,2023-11-27T12:49:58.880000Z,2023-11-27T11:30:36.951754Z,298.0,CBCT4R5Q,266,"Malay, Tamil, English",South Asian,24,Female,Asian,Malaysia,United Kingdom,Malaysia,Malay,Yes,Unemployed (and job seeking)
655b8c36eff61f37a30a6d55,5c5f2c15c138f60001e39361,APPROVED,2023-11-20T16:41:32.618000Z,2023-11-20T16:45:53.470000Z,2023-11-20T17:22:22.497000Z,2023-11-20T16:45:54.019180Z,261.0,CBCT4R5Q,853,"French, English",White/Caucasian,67,Male,White,United States,Czech Republic,United States,English,No,Full-Time
655b8eb2893ed219941a05b2,5e29c3e65570910297dbf70d,APPROVED,2023-11-20T16:52:10.768000Z,2023-11-20T17:00:38.083000Z,2023-11-20T17:22:46.492000Z,2023-11-20T17:00:38.527609Z,508.0,CBCT4R5Q,1247,English,White/Caucasian,66,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
655b8f75618f94a70b29151e,594547c8833f6d0001622e60,APPROVED,2023-11-20T16:55:23.692000Z,2023-11-20T17:01:55.405000Z,2023-11-20T17:22:54.533000Z,2023-11-20T17:01:56.087807Z,392.0,CBCT4R5Q,472,"English, Dutch, German",White/Caucasian,68,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,DATA_EXPIRED
655b901983713bcdd50c83fc,633721d4844d7c4f709430c4,APPROVED,2023-11-20T16:58:09.132000Z,2023-11-20T17:12:09.349000Z,2023-11-20T17:22:55.735000Z,2023-11-20T17:12:10.019066Z,841.0,CBCT4R5Q,357,English,White/Caucasian,68,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
655b90555a0986a2147b618d,5eaaf5a813401e06eb256e9c,APPROVED,2023-11-20T16:59:13.752000Z,2023-11-20T17:08:03.423000Z,2023-11-20T17:22:59.130000Z,2023-11-20T17:08:04.058590Z,530.0,CBCT4R5Q,1602,English,Mixed,79,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
655b90d181d5ca29d9f0ab71,615572313c3a6169680520dc,APPROVED,2023-11-20T17:01:05.213000Z,2023-11-20T17:12:53.977000Z,2023-11-20T17:22:39.986000Z,2023-11-20T17:12:54.567938Z,709.0,CBCT4R5Q,539,"English, French, German",White/Caucasian,73,Male,White,Switzerland,Switzerland,Switzerland,German,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
655b9127f638ab571cd8c183,613f60f913bf05a31be74997,APPROVED,2023-11-20T17:02:38.255000Z,2023-11-20T17:12:01.763000Z,2023-11-20T17:22:38.752000Z,2023-11-20T17:12:02.255999Z,564.0,CBCT4R5Q,503,English,White/Caucasian,70,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
655b913c23cc486f98f85d87,5c7ed92f9c3fc00016f4e7dd,APPROVED,2023-11-20T17:03:03.032000Z,2023-11-20T17:11:20.287000Z,2023-11-20T17:22:37.443000Z,2023-11-20T17:11:20.886146Z,498.0,CBCT4R5Q,1324,English,White/Caucasian,68,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
655b918176776bf3876e0660,5f2c0748afb1630355a8d542,APPROVED,2023-11-20T17:04:01.640000Z,2023-11-20T17:15:57.987000Z,2023-11-20T17:23:00.928000Z,2023-11-20T17:15:58.649036Z,717.0,CBCT4R5Q,1002,English,White/Caucasian,75,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
655b91efa41c20d7b50eeec5,5e93138a7d69590115fa1e21,APPROVED,2023-11-20T17:06:01.397000Z,2023-11-20T17:16:09.534000Z,2023-11-20T17:22:35.667000Z,2023-11-20T17:16:10.272151Z,609.0,CBCT4R5Q,2006,English,White/Caucasian,67,Male,White,Germany,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
655b8cfa285dc64dc92a57cb,5d15be7f9cff5400177a2785,APPROVED,2023-11-20T16:44:42.380000Z,2023-11-20T16:55:56.215000Z,2023-11-20T17:22:23.760000Z,2023-11-20T16:55:56.749240Z,674.0,CBCT4R5Q,479,"Spanish, English",Latino/Hispanic,73,Female,White,Cuba,Spain,Cuba,Spanish,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
655b8da1b3c34815b8ae2b28,64aabd176627cb7c1ac48502,APPROVED,2023-11-20T16:48:38.306000Z,2023-11-20T16:57:12.243000Z,2023-11-20T17:22:28.738000Z,2023-11-20T16:57:12.900190Z,514.0,CBCT4R5Q,124,"Dutch, English, French",White/Caucasian,65,Female,White,Netherlands,France,Netherlands,Dutch,No,Other
655b8e432f0d295cd3d9aec4,56379999dc62e5000dcb48c1,APPROVED,2023-11-20T16:50:16.266000Z,2023-11-20T16:55:04.754000Z,2023-11-20T17:22:30.198000Z,2023-11-20T16:55:05.452112Z,289.0,CBCT4R5Q,1752,English,White/Caucasian,65,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
655b8e6da5c103cb11adace9,5cb7be4c30e566001a8b04b5,APPROVED,2023-11-20T16:51:01.596000Z,2023-11-20T17:01:09.587000Z,2023-11-20T17:22:33.719000Z,2023-11-20T17:01:10.251319Z,608.0,CBCT4R5Q,1048,English,White/Caucasian,67,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
655b8e92d6e1c67c7f6398e7,5c7aa52f5d8dc30016694dc0,APPROVED,2023-11-20T16:51:39.248000Z,2023-11-20T17:00:11.824000Z,2023-11-20T17:22:42.841000Z,2023-11-20T17:00:12.273148Z,513.0,CBCT4R5Q,465,English,White/Caucasian,78,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
655b8ecd29ef5db46b4cd53e,61577ade2c21809207c56385,APPROVED,2023-11-20T16:52:35.439000Z,2023-11-20T17:06:07.179000Z,2023-11-20T17:22:48.055000Z,2023-11-20T17:06:07.702763Z,812.0,CBCT4R5Q,797,"English, Welsh",White/Caucasian,71,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
655b8ef5add9311547efa28a,6037d104e198ad0af33a9439,APPROVED,2023-11-20T16:53:28.258000Z,2023-11-20T17:12:27.057000Z,2023-11-20T17:22:49.690000Z,2023-11-20T17:12:27.997055Z,1139.0,CBCT4R5Q,720,English,White/Caucasian,72,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
655b8f3d407e0d71fc4a1efb,6050acf587bc4d19589f8002,APPROVED,2023-11-20T16:54:31.302000Z,2023-11-20T17:03:30.342000Z,2023-11-20T17:22:52.994000Z,2023-11-20T17:03:30.876910Z,540.0,CBCT4R5Q,703,"English, Hungarian",White/Caucasian,80,Female,White,Hungary,United Kingdom,Hungary,Hungarian,DATA_EXPIRED,DATA_EXPIRED
655b8f3e4ca5764db30945bf,5a6879cdc0d8360001081410,APPROVED,2023-11-20T16:54:25.724000Z,2023-11-20T17:02:41.705000Z,2023-11-20T17:22:51.344000Z,2023-11-20T17:02:42.365525Z,496.0,CBCT4R5Q,1135,English,White/Caucasian,77,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
655b8f6b371abd9a5c01d04f,615d962f2b87fa3270637665,APPROVED,2023-11-20T16:55:26.154000Z,2023-11-20T17:02:52.806000Z,2023-11-20T17:22:57.602000Z,2023-11-20T17:02:53.330182Z,447.0,CBCT4R5Q,519,English,White/Caucasian,68,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
655b6a0a430769b37f9de171,5e593a85f02790000cd60d73,APPROVED,2023-11-20T14:15:46.859000Z,2023-11-20T14:20:53.743000Z,2023-11-20T15:18:00.192000Z,2023-11-20T14:20:54.324232Z,307.0,CBCT4R5Q,147,"English, Greek",White/Caucasian,23,Female,White,Greece,Greece,Greece,Greek,Yes,DATA_EXPIRED
6564bd9a672f6cb28c1a40d8,62e2dbce6972374fdd427048,APPROVED,2023-11-27T16:02:39.046000Z,2023-11-27T16:09:59.959000Z,2023-11-27T19:05:23.430000Z,2023-11-27T16:10:00.437645Z,441.0,CBCT4R5Q,429,English,White/Caucasian,50,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
6564be92c3224c4a8984d342,60be051ce99dbc114498f50e,APPROVED,2023-11-27T16:06:47.594000Z,2023-11-27T17:11:05.562000Z,2023-11-27T19:05:30.094000Z,2023-11-27T17:11:06.080487Z,3858.0,CBCT4R5Q,275,"Afrikaans, Dutch, English",White/Caucasian,56,Male,White,South Africa,South Africa,South Africa,Afrikaans,No,Full-Time
6564beaf667af361e7331e3f,5bc9e85c77740000016a04bd,APPROVED,2023-11-27T16:07:30.472000Z,2023-11-27T16:14:08.282000Z,2023-11-27T19:05:37.272000Z,2023-11-27T16:14:08.975539Z,398.0,CBCT4R5Q,244,"Polish, English",White/Caucasian,58,Male,White,Poland,Poland,Poland,Polish,No,Full-Time
6564beba88a9e7e1b961d5b2,5ea07689d82b9a031c60a2e8,APPROVED,2023-11-27T16:07:22.939000Z,2023-11-27T16:25:23.675000Z,2023-11-27T19:05:35.742000Z,2023-11-27T16:25:24.243813Z,1081.0,CBCT4R5Q,235,"English, Polish",Mixed,47,Male,White,Poland,Poland,Poland,English,DATA_EXPIRED,Unemployed (and job seeking)
6564bf00de4976d2bd35b110,61376ba6f5c778bbb8db6b1a,APPROVED,2023-11-27T16:08:32.348000Z,2023-11-27T16:21:42.462000Z,2023-11-27T19:05:42.369000Z,2023-11-27T16:21:42.921190Z,791.0,CBCT4R5Q,150,"Portuguese, English",White/Caucasian,52,Male,White,Portugal,Portugal,Portugal,Portuguese,DATA_EXPIRED,DATA_EXPIRED
6564bf08cfebaa3b17ae7741,606dd5bde7bc8c04efce0fba,APPROVED,2023-11-27T16:08:40.135000Z,2023-11-27T16:21:53.916000Z,2023-11-27T19:05:46.996000Z,2023-11-27T16:21:54.413325Z,794.0,CBCT4R5Q,510,"English, Spanish",Latino/Hispanic,54,Male,White,Spain,Spain,Spain,Spanish,No,Part-Time
6564bf20a33bdd88834ed55f,59ee4bd02f63d30001c901c3,APPROVED,2023-11-27T16:09:06.852000Z,2023-11-27T16:16:35.663000Z,2023-11-27T19:05:49.108000Z,2023-11-27T16:16:36.257025Z,449.0,CBCT4R5Q,651,"English, German, French",White/Caucasian,59,Male,White,France,France,France,French,DATA_EXPIRED,DATA_EXPIRED
6564bf2b437e42e11bf8d439,5c939130d4700f00159b4bd4,APPROVED,2023-11-27T16:09:15.921000Z,2023-11-27T16:15:00.532000Z,2023-11-27T19:05:52.047000Z,2023-11-27T16:15:01.049159Z,345.0,CBCT4R5Q,102,English,White/Caucasian,47,Male,White,Canada,Portugal,Canada,English,No,Full-Time
6564bf354bc6ffcf381ae3ce,5ef1286671de8a10d3cbd17e,APPROVED,2023-11-27T16:09:39.768000Z,2023-11-27T16:20:35.662000Z,2023-11-27T19:05:58.131000Z,2023-11-27T16:20:36.248386Z,656.0,CBCT4R5Q,639,"Portuguese, English",White/Caucasian,46,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
6564bf3f6010b0e522caa047,60ec6b88a2cf8c3ce87d245d,APPROVED,2023-11-27T16:10:07.763000Z,2023-11-27T16:18:45.440000Z,2023-11-27T19:06:02.752000Z,2023-11-27T16:18:45.910654Z,518.0,CBCT4R5Q,120,"English, Italian, Spanish",White/Caucasian,58,Male,White,Italy,Spain,Italy,Italian,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6564bfb790246c10fe90b750,609bfaeea5897bb6de3dc16f,APPROVED,2023-11-27T16:11:39.356000Z,2023-11-27T16:18:11.322000Z,2023-11-27T19:08:31.382000Z,2023-11-27T16:18:11.865173Z,392.0,CBCT4R5Q,181,English,White/Caucasian,49,Male,White,Ireland,Ireland,Ireland,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6564bfc8d4ff42c7e3d04b3a,623487417d62ec06d0bda9c6,APPROVED,2023-11-27T16:11:59.625000Z,2023-11-27T16:19:43.535000Z,2023-11-27T19:08:33.186000Z,2023-11-27T16:19:44.047038Z,464.0,CBCT4R5Q,169,English,White/Caucasian,49,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
6564bfc97aaf49576ca12410,5ac78faa68b65b00018d72a1,APPROVED,2023-11-27T16:12:04.291000Z,2023-11-27T16:17:22.766000Z,2023-11-27T19:08:34.765000Z,2023-11-27T16:17:23.209952Z,319.0,CBCT4R5Q,547,"French, English",White/Caucasian,47,Male,White,France,France,France,French,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
